job_title,company_name,city,search_keyword,salary_raw,salary_min,salary_max,education,experience,duration,company_size,industry,url,city_clean,company_size_clean,salary_valid,salary_mid,salary_tier,edu_score,competitiveness_score
搜狐校园商业化实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_7pawhowgo7cb,北京,50人以下,TRUE,2.75,3k以下,2,0.35
商品实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_8li427bwxixv,北京,50人以下,TRUE,2.75,3k以下,2,0.35
商业运营实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_actsuaktzg0j,北京,50人以下,TRUE,2.75,3k以下,2,0.35
微博校园商业运营实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_dsxcyq7sxw8v,北京,50人以下,TRUE,2.75,3k以下,2,0.35
搜狐视频音乐运营实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_phnnkdgej7af,北京,50人以下,TRUE,2.75,3k以下,2,0.35
搜狐视频运营实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_zaikj4iq7u9y,北京,50人以下,TRUE,2.75,3k以下,2,0.35
美术课程研发实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,教育/培训,https://www.shixiseng.com/intern/inn_qvxdr07vanu2,北京,15-50人,TRUE,2.75,3k以下,2,0.35
教研实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,教育/培训,https://www.shixiseng.com/intern/inn_7itlobrqbb9u,北京,50人以下,TRUE,2.75,3k以下,2,0.35
教研部实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,教育/培训,https://www.shixiseng.com/intern/inn_xtyuyh2bhxg3,北京,50人以下,TRUE,2.75,3k以下,2,0.35
01实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_swuk6ixsjvrq,北京,50人以下,TRUE,2.75,3k以下,2,0.35
用户体验设计师,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_tsfip3cv2i9i,北京,50人以下,TRUE,2.75,3k以下,2,0.35
商业运营实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_gjbjzvcdmi2w,北京,50人以下,TRUE,2.75,3k以下,2,0.35
微博商业运营实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_1dyylknttzj1,北京,50人以下,TRUE,2.75,3k以下,2,0.35
商业运营实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_jhszfsbwjvua,北京,50人以下,TRUE,2.75,3k以下,2,0.35
泛文化垂类拓展实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_f2klnzdjppff,北京,50人以下,TRUE,2.75,3k以下,2,0.35
105 渠道运营实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_mnlyusq8zdvw,北京,50人以下,TRUE,2.75,3k以下,2,0.35
名人明星运营实习生,,北京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_e3arbhdf2kqx,北京,50人以下,TRUE,2.75,3k以下,2,0.35
产品经理实习生（互联网科技团队）,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_gypi0qznp99n,上海,50人以下,TRUE,2.75,3k以下,2,0.35
产品实习生,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_b1tm2dt2haja,上海,15-50人,TRUE,2.75,3k以下,2,0.35
项目管理助理,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_s9zwbgwfmvpu,上海,50-150人,TRUE,2.75,3k以下,2,0.35
项目管理助理,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_7panppthbvxb,上海,50-150人,TRUE,2.75,3k以下,2,0.35
5Ap日语实习顾问,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_xdgzmliurcct,上海,15-50人,TRUE,2.75,3k以下,2,0.35
hM1交互设计实习生,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_av4bljqfywfb,上海,50人以下,TRUE,2.75,3k以下,2,0.35
项目管理专员,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_fdybw6e5ubxk,上海,15-50人,TRUE,2.75,3k以下,2,0.35
市场调研实习生,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,企业服务/咨询,https://www.shixiseng.com/intern/inn_yhqketmwrjfe,上海,15-50人,TRUE,2.75,3k以下,2,0.35
协助策略分析师,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,企业服务/咨询,https://www.shixiseng.com/intern/inn_djqkkuezfs6n,上海,15-50人,TRUE,2.75,3k以下,2,0.35
业务助理,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_f1xxvfier6ar,上海,15-50人,TRUE,2.75,3k以下,2,0.35
运营管理实习生【远程】,,上海,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_6o80oqze9p6s,上海,15-50人,TRUE,2.75,3k以下,2,0.35
AI助手产品经理实习生(A243860),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ftfknn1ccg5u,广州,50人以下,TRUE,2.75,3k以下,2,0.35
产品实习生,,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,50-150人,广告/传媒/公关/展览,https://www.shixiseng.com/intern/inn_s77lyuyx7miy,广州,50-150人,TRUE,2.75,3k以下,2,0.35
产品实习生（机器人生态方向）(A184146),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_anfgw6utahte,广州,50人以下,TRUE,2.75,3k以下,2,0.35
产品实习生（R0801ax1）(A47965),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ubqb613t8nbs,广州,50人以下,TRUE,2.75,3k以下,2,0.35
产品助理实习生,,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_9hbzspyfu6gh,广州,50-150人,TRUE,2.75,3k以下,2,0.35
产品实习生（物流与供应链）(A127886A),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_eajxrbqtndig,广州,50人以下,TRUE,2.75,3k以下,2,0.35
产品实习生（R0801ax1）(A47965),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_vcovvoddwcsa,广州,50人以下,TRUE,2.75,3k以下,2,0.35
AI产品运营实习生（官渠）(A65726),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ginzrv6u2wbb,广州,50人以下,TRUE,2.75,3k以下,2,0.35
产品运营实习生（社媒方向(A90697),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_2veg9oqwurnb,广州,50人以下,TRUE,2.75,3k以下,2,0.35
产品运营实习生(A69708),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_wy3yvtihbmvt,广州,50人以下,TRUE,2.75,3k以下,2,0.35
AI产品运营实习生(A241994),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_fjswp5futaio,广州,50人以下,TRUE,2.75,3k以下,2,0.35
运营策划实习生(企业智能方向)(A74058),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_mviqalwpq4ai,广州,50人以下,TRUE,2.75,3k以下,2,0.35
自媒体推广实习生,,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,少于15人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_vcywb37dcagr,广州,50人以下,TRUE,2.75,3k以下,2,0.35
【27届暑期】hR15实习生(A224663),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_uxkip7jci0ct,广州,50人以下,TRUE,2.75,3k以下,2,0.35
A101售后服务实习生,,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,房产/家居/物业/建筑,https://www.shixiseng.com/intern/inn_mhmw6ilmzij8,广州,50人以下,TRUE,2.75,3k以下,2,0.35
实习学科编辑,,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_bp83bxgmyceu,广州,50-150人,TRUE,2.75,3k以下,2,0.35
AI内容运营实习生(A42209),,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_vmhtc6o7hp6h,广州,50人以下,TRUE,2.75,3k以下,2,0.35
海外用户运营实习生,,广州,产品经理,100-150,2.2,3.3,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_oyks0hkkwebe,广州,50人以下,TRUE,2.75,3k以下,2,0.35
产品经理实习生,,深圳,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_bxpnempjsqmq,深圳,15-50人,TRUE,2.75,3k以下,2,0.35
金融产品运营实习生,,深圳,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_bh8p3flhs8zj,深圳,50人以下,TRUE,2.75,3k以下,2,0.35
市场部产品/商务实习生,,深圳,产品经理,100-150,2.2,3.3,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_st5ry7bmw6uu,深圳,50人以下,TRUE,2.75,3k以下,2,0.35
编程教育实习生,,深圳,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,教育/培训,https://www.shixiseng.com/intern/inn_ja3wv5xxn5qn,深圳,15-50人,TRUE,2.75,3k以下,2,0.35
8051ne55 Ana1y51 1n1ern,,深圳,产品经理,100-150,2.2,3.3,本科,不限,不限,500-2000人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_vejsndcekthb,深圳,50人以下,TRUE,2.75,3k以下,2,0.35
国际贸易与国际商务经理实习生,,深圳,产品经理,100-150,2.2,3.3,本科,不限,不限,少于15人,交通/贸易/物流,https://www.shixiseng.com/intern/inn_edvvejrykpaw,深圳,50人以下,TRUE,2.75,3k以下,2,0.35
用户运营实习生,,深圳,产品经理,100-150,2.2,3.3,本科,不限,不限,150-500人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_41ksgjlbovxa,深圳,150-500人,TRUE,2.75,3k以下,2,0.35
用户产品实习生（1011ER）,,杭州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_6iyuem2jrfbv,杭州,50人以下,TRUE,2.75,3k以下,2,0.35
用户运营实习生（AI创新方向） ,,杭州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_3njgfqxojxh3,杭州,50人以下,TRUE,2.75,3k以下,2,0.35
短剧运营支撑实习生 ,,杭州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_shtzdxtx8gfj,杭州,50人以下,TRUE,2.75,3k以下,2,0.35
家清运营实习生,,杭州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_odktwlfocgib,杭州,50人以下,TRUE,2.75,3k以下,2,0.35
短剧运营素材实习生,,杭州,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_3bkf9aelopu3,杭州,50人以下,TRUE,2.75,3k以下,2,0.35
账户运营（AI方向 / 长期发展）,,杭州,产品经理,100-150,2.2,3.3,本科,不限,不限,15人以下,不限,https://www.shixiseng.com/intern/inn_nhfzwhvte89d,杭州,15人以下,TRUE,2.75,3k以下,2,0.35
儿童陪伴成长师（实习生）,,杭州,产品经理,100-150,2.2,3.3,本科,不限,不限,15人以下,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_m4tgctsgz2fe,杭州,15人以下,TRUE,2.75,3k以下,2,0.35
运营实习生,,成都,产品经理,100-150,2.2,3.3,本科,不限,不限,少于15人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_3xtxewktkhbo,成都,50人以下,TRUE,2.75,3k以下,2,0.35
AI内容运营实习生,,成都,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_rfsqmmevhxgp,成都,15-50人,TRUE,2.75,3k以下,2,0.35
实习设计师,,成都,产品经理,100-150,2.2,3.3,本科,不限,不限,少于15人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_hvl9ae0ztdvg,成都,50人以下,TRUE,2.75,3k以下,2,0.35
用户运营,,成都,产品经理,100-150,2.2,3.3,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_pfu9ddgeqgwo,成都,50-150人,TRUE,2.75,3k以下,2,0.35
电商运营助理,,成都,产品经理,100-150,2.2,3.3,本科,不限,不限,少于15人,不限,https://www.shixiseng.com/intern/inn_cd3cj61kgsl1,成都,50人以下,TRUE,2.75,3k以下,2,0.35
产品实习生,,武汉,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_srfaxrabvzb3,武汉,50人以下,TRUE,2.75,3k以下,2,0.35
游戏策划实习生（27-28届，武汉）,,武汉,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_y6a9ehddpav0,武汉,50人以下,TRUE,2.75,3k以下,2,0.35
考研政治/教育学内容编辑实习生,,南京,产品经理,100-150,2.2,3.3,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_984atfovsvjh,南京,150-500人,TRUE,2.75,3k以下,2,0.35
小语种运营实习生（日/西/德/法/阿拉伯）,,南京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_kiyhaww5nfwx,南京,50人以下,TRUE,2.75,3k以下,2,0.35
交易运营实习生,,南京,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_wwc5re7uqbcn,南京,50人以下,TRUE,2.75,3k以下,2,0.35
内容运营实习生,,西安,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_did0sgyvbdwx,西安,15-50人,TRUE,2.75,3k以下,2,0.35
电商运营实习生(A221675),,重庆,产品经理,100-150,2.2,3.3,本科,不限,不限,500-2000人,快消/百货/批发/零售,https://www.shixiseng.com/intern/inn_dtp3ypcgvqqy,重庆,50人以下,TRUE,2.75,3k以下,2,0.35
运营实习生(A200905),,重庆,产品经理,100-150,2.2,3.3,本科,不限,不限,500-2000人,快消/百货/批发/零售,https://www.shixiseng.com/intern/inn_edkfzwbjrfcz,重庆,50人以下,TRUE,2.75,3k以下,2,0.35
产品研究助理,,苏州,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,企业服务/咨询,https://www.shixiseng.com/intern/inn_fobuaiysrsma,苏州,15-50人,TRUE,2.75,3k以下,2,0.35
食品产研实习生,,苏州,产品经理,100-150,2.2,3.3,本科,不限,不限,15-50人,企业服务/咨询,https://www.shixiseng.com/intern/inn_bdiwnwhyeve2,苏州,15-50人,TRUE,2.75,3k以下,2,0.35
电商运营助理,,合肥,产品经理,100-150,2.2,3.3,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_cdfn4xn4ujmv,合肥,150-500人,TRUE,2.75,3k以下,2,0.35
产品经理实习生,,合肥,产品经理,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_f2foe8d0brej,合肥,50人以下,TRUE,2.75,3k以下,2,0.35
社交运营实习生-二次元方向,,北京,产品运营,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_xdjo0kedcge4,北京,50人以下,TRUE,2.75,3k以下,2,0.35
原创策划中心运营实习生,,北京,产品运营,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_mr6cgwfnhxko,北京,50人以下,TRUE,2.75,3k以下,2,0.35
海外社媒运营,,北京,产品运营,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_vs5ls5ohi3gv,北京,50人以下,TRUE,2.75,3k以下,2,0.35
名人明星运营实习生,,上海,产品运营,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_pdeshhaa0fsh,上海,50人以下,TRUE,2.75,3k以下,2,0.35
新媒体运营,,上海,产品运营,100-150,2.2,3.3,本科,不限,不限,15人以下,企业服务/咨询,https://www.shixiseng.com/intern/inn_eelj4yybkjgx,上海,15人以下,TRUE,2.75,3k以下,2,0.35
小红书运营实习生,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,15人以下,企业服务/咨询,https://www.shixiseng.com/intern/inn_5ki6njxkbfko,广州,15人以下,TRUE,2.75,3k以下,2,0.35
新媒体营销实习生,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,50-150人,广告/传媒/公关/展览,https://www.shixiseng.com/intern/inn_lqhqcntxls7v,广州,50-150人,TRUE,2.75,3k以下,2,0.35
 德/西/葡游戏在线运营翻译,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_6dcgncyx1srj,广州,50-150人,TRUE,2.75,3k以下,2,0.35
编辑实习生,,全国,产品运营,100-150,2.2,3.3,本科,不限,不限,15-50人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_jrqjfnz9cxyi,全国,15-50人,TRUE,2.75,3k以下,2,0.35
基金运营实习生（合规/运营方向）,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,15-50人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_sm4wuz0zhdny,广州,15-50人,TRUE,2.75,3k以下,2,0.35
广告投放专员,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_5lhrurhfc6qv,广州,50人以下,TRUE,2.75,3k以下,2,0.35
渠道实习生,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ievbynprohzs,广州,50人以下,TRUE,2.75,3k以下,2,0.35
会议活动策划,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,15-50人,广告/传媒/公关/展览,https://www.shixiseng.com/intern/inn_2ftkfvvatnkf,广州,15-50人,TRUE,2.75,3k以下,2,0.35
海外网红营销实习生,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_jtipfjbpj4h8,广州,15-50人,TRUE,2.75,3k以下,2,0.35
文案策划实习生,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,15-50人,广告/传媒/公关/展览,https://www.shixiseng.com/intern/inn_psk95hqaosnx,广州,15-50人,TRUE,2.75,3k以下,2,0.35
英/日/韩语游戏在线运营翻译,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ajvct6xzzf03,广州,50-150人,TRUE,2.75,3k以下,2,0.35
研发部门运营实习生,,广州,产品运营,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_kjwgl9vpgeab,广州,50人以下,TRUE,2.75,3k以下,2,0.35
11k10k电商运营实习生,,深圳,产品运营,100-150,2.2,3.3,本科,不限,不限,15-50人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_amo6qq8dwap8,深圳,15-50人,TRUE,2.75,3k以下,2,0.35
海外社媒运营实习生,,深圳,产品运营,100-150,2.2,3.3,本科,不限,不限,15人以下,快消/百货/批发/零售,https://www.shixiseng.com/intern/inn_34smpavo8kel,深圳,15人以下,TRUE,2.75,3k以下,2,0.35
新媒体文案实习生,,深圳,产品运营,100-150,2.2,3.3,本科,不限,不限,15-50人,教育/培训,https://www.shixiseng.com/intern/inn_ospshzexnann,深圳,15-50人,TRUE,2.75,3k以下,2,0.35
基金运营实习生,,深圳,产品运营,100-150,2.2,3.3,本科,不限,不限,50-150人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_fifggcgvx7qp,深圳,50-150人,TRUE,2.75,3k以下,2,0.35
视频编辑实习生,,深圳,产品运营,100-150,2.2,3.3,本科,不限,不限,50-150人,农林牧渔/其他,https://www.shixiseng.com/intern/inn_ffturtjjzxqb,深圳,50-150人,TRUE,2.75,3k以下,2,0.35
【急招】跨境电商社媒运营实习生（美妆/英语好/有网感）,,杭州,产品运营,100-150,2.2,3.3,本科,不限,不限,15人以下,不限,https://www.shixiseng.com/intern/inn_uasluk3cvova,杭州,15人以下,TRUE,2.75,3k以下,2,0.35
海外AI短剧编辑实习生,,杭州,产品运营,100-150,2.2,3.3,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_cnrharnnt1vs,杭州,50-150人,TRUE,2.75,3k以下,2,0.35
实习生-党群工作部,,杭州,产品运营,100-150,2.2,3.3,本科,不限,不限,150-500人,教育/培训,https://www.shixiseng.com/intern/inn_o4fpdunpi6et,杭州,150-500人,TRUE,2.75,3k以下,2,0.35
游戏市场营销实习生,,杭州,产品运营,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_9t8hc2hdmtyh,杭州,50人以下,TRUE,2.75,3k以下,2,0.35
文案助理（实习）,,杭州,产品运营,100-150,2.2,3.3,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_eu8yyhlgo7jc,杭州,150-500人,TRUE,2.75,3k以下,2,0.35
条件保障部实习生,,杭州,产品运营,100-150,2.2,3.3,本科,不限,不限,150-500人,教育/培训,https://www.shixiseng.com/intern/inn_jz9gwch8imqg,杭州,150-500人,TRUE,2.75,3k以下,2,0.35
敖夜工作室-1p运营插画实习生（8a5e北京）,,杭州,产品运营,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_xqzclfvfydso,杭州,50人以下,TRUE,2.75,3k以下,2,0.35
新媒体实习生,,成都,产品运营,100-150,2.2,3.3,本科,不限,不限,500-2000人,房产/家居/物业/建筑,https://www.shixiseng.com/intern/inn_686duyzthiu8,成都,50人以下,TRUE,2.75,3k以下,2,0.35
视频剪辑实习生,,武汉,产品运营,100-150,2.2,3.3,本科,不限,不限,15-50人,企业服务/咨询,https://www.shixiseng.com/intern/inn_jxf838yim6vf,武汉,15-50人,TRUE,2.75,3k以下,2,0.35
新媒体运营（实习）,,南京,产品运营,100-150,2.2,3.3,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_xwjj1cifljrx,南京,150-500人,TRUE,2.75,3k以下,2,0.35
新媒体运营实习生,,南京,产品运营,100-150,2.2,3.3,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_0pxi0bz1u3sj,南京,150-500人,TRUE,2.75,3k以下,2,0.35
新媒体运营实习生,,南京,产品运营,100-150,2.2,3.3,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_eia2cfkiasel,南京,150-500人,TRUE,2.75,3k以下,2,0.35
 英语内容编辑实习生,,南京,产品运营,100-150,2.2,3.3,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_2lz4a6lkikv0,南京,150-500人,TRUE,2.75,3k以下,2,0.35
编剧实习生（海外短剧）,,南京,产品运营,100-150,2.2,3.3,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_w6oc356mu1qd,南京,50人以下,TRUE,2.75,3k以下,2,0.35
AI图文视频生成训练师,,西安,产品运营,100-150,2.2,3.3,本科,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ztidaecshqud,西安,50人以下,TRUE,2.75,3k以下,2,0.35
新媒体运营助理（私域文案）,,重庆,产品运营,100-150,2.2,3.3,本科,不限,不限,15人以下,企业服务/咨询,https://www.shixiseng.com/intern/inn_pkmfgphsnetk,重庆,15人以下,TRUE,2.75,3k以下,2,0.35
新媒体运营实习生(A251622),,重庆,产品运营,100-150,2.2,3.3,本科,不限,不限,500-2000人,快消/百货/批发/零售,https://www.shixiseng.com/intern/inn_c6xidvovvgji,重庆,50人以下,TRUE,2.75,3k以下,2,0.35
短剧/影视编剧实习生,,重庆,产品运营,100-150,2.2,3.3,本科,不限,不限,15-50人,不限,https://www.shixiseng.com/intern/inn_vjmujyrcdxx4,重庆,15-50人,TRUE,2.75,3k以下,2,0.35
美术动漫角色创作和运营,,苏州,产品运营,100-150,2.2,3.3,本科,不限,不限,少于15人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ry79nfzi7ezq,苏州,50人以下,TRUE,2.75,3k以下,2,0.35
视频内容运营实习生,,天津,产品运营,100-150,2.2,3.3,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_kvuwcy1qhyim,天津,50人以下,TRUE,2.75,3k以下,2,0.35
内容编辑储备生(11581),,长沙,产品运营,100-150,2.2,3.3,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_amytrurh4ovv,长沙,150-500人,TRUE,2.75,3k以下,2,0.35
